ReviewComment,UserRating,ReviewDate,Status,UserId,IsSpoiler,LikeCount,MovieId,SentimentScore
Oyunculuklar ve atmosfer çok iyiydi.,1,2022-08-09,1,4ff3fd2e-14f6-407b-95a0-426731fed076,0,0,62,
Görsel olarak çok başarılıydı.,3,2022-06-11,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,0,0,4,
Görsel olarak çok başarılıydı.,4,2024-04-27,1,cd53977d-e714-4f24-bf72-c010a6574641,1,0,22,
Bazı sahneler gereksiz uzatılmıştı.,3,2023-03-31,1,03ccae2f-cf44-4450-86c0-476c41a7787a,1,0,99,
Hikâye güçlü ama tempo sorunluydu.,3,2024-12-01,1,209635a5-98ef-45de-becf-d898db9fe4f8,0,0,21,
Müzikleri filme ayrı bir hava katmış.,2,2023-06-10,1,deede98b-aad8-4fb2-8f54-6c1bca24f082,1,0,48,
Beklentimin biraz altında kaldı.,4,2025-10-30,1,94b4eae5-1c9c-40af-9838-af795ab50c8a,0,0,79,
Finali etkileyiciydi.,2,2022-08-10,1,4f4320cc-75f7-4204-9251-81cfc51d4cdd,0,0,1,
Film genel olarak başarılıydı.,2,2022-02-15,1,963df7ea-1f4b-4aeb-8596-b4ad5c3f52f9,1,0,32,
Beklentimin biraz altında kaldı.,5,2023-05-02,1,f7884020-21d0-4cd1-b2c9-9cf542d82201,0,0,95,
Hikâye güçlü ama tempo sorunluydu.,4,2024-06-27,1,45af54d1-4563-47c6-a13b-9e0d5c9b0bcf,0,0,82,
Bazı sahneler gereksiz uzatılmıştı.,2,2025-11-21,1,66e3688d-0f76-48e8-9388-9bb239237bb9,0,0,39,
Beklentimin biraz altında kaldı.,3,2025-12-09,1,94b4eae5-1c9c-40af-9838-af795ab50c8a,0,0,23,
Hikâye güçlü ama tempo sorunluydu.,4,2024-02-09,1,d2244dd0-a9f9-400f-8f32-0a6572c01fa3,0,0,75,
Beklentimin biraz altında kaldı.,3,2025-01-08,1,ede397c1-f2c3-4b47-ba3e-04980ed5662d,0,0,41,
Film genel olarak başarılıydı.,2,2023-12-27,1,cd53977d-e714-4f24-bf72-c010a6574641,0,0,1,
Müzikleri filme ayrı bir hava katmış.,2,2025-03-18,1,3cbd50b8-c4a3-4a78-a8b0-185b20e5c1db,0,0,22,
Tekrar izlenebilecek bir yapım.,5,2023-06-19,1,6c2cc627-f718-4549-8667-295bf667bf1f,1,0,45,
Hikâye güçlü ama tempo sorunluydu.,4,2024-11-02,1,2907842f-fe98-490b-a795-b79b3389f4a8,1,0,17,
Hikâye güçlü ama tempo sorunluydu.,1,2025-07-07,1,67f60c3d-e565-4b08-8326-9c9f5a715c07,0,0,18,
Tekrar izlenebilecek bir yapım.,5,2022-11-27,1,c776bb05-f634-4f37-8eef-b5fa56e875db,0,0,11,
Bazı sahneler gereksiz uzatılmıştı.,4,2024-11-24,1,87ba1084-b0c0-4804-9ea8-acfdf36f348f,0,0,14,
Müzikleri filme ayrı bir hava katmış.,3,2025-10-03,1,b0527843-1fcf-44e8-821b-db95484e60dc,0,0,64,
Hikâye güçlü ama tempo sorunluydu.,1,2024-04-22,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,75,
Hikâye güçlü ama tempo sorunluydu.,2,2023-04-25,1,3cbd50b8-c4a3-4a78-a8b0-185b20e5c1db,0,0,64,
Hikâye güçlü ama tempo sorunluydu.,3,2022-02-21,1,01214202-a38b-4d17-b7cf-13ab7ebe9500,0,0,4,
Senaryo daha iyi olabilirdi.,3,2022-01-30,1,9c564df6-1ac5-4d11-bf20-2ecdbc4a7550,0,0,75,
Hikâye güçlü ama tempo sorunluydu.,4,2025-10-02,1,8818ee82-8a70-48e1-9802-79330044cd03,0,0,3,
Finali etkileyiciydi.,4,2023-05-23,1,2907842f-fe98-490b-a795-b79b3389f4a8,1,0,26,
Müzikleri filme ayrı bir hava katmış.,1,2025-03-02,1,b0527843-1fcf-44e8-821b-db95484e60dc,0,0,54,
Oyunculuklar ve atmosfer çok iyiydi.,5,2024-04-09,1,45af54d1-4563-47c6-a13b-9e0d5c9b0bcf,0,0,47,
Müzikleri filme ayrı bir hava katmış.,3,2024-01-08,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,0,0,69,
Film genel olarak başarılıydı.,2,2022-05-10,1,d4b6df43-6e05-42e6-95d7-afea495d110b,0,0,35,
Oyunculuklar ve atmosfer çok iyiydi.,5,2022-06-17,1,2907842f-fe98-490b-a795-b79b3389f4a8,0,0,63,
Müzikleri filme ayrı bir hava katmış.,5,2024-12-18,1,cbeca4ca-d496-41f3-9c25-17d882fa0952,1,0,93,
Tekrar izlenebilecek bir yapım.,5,2025-08-02,1,3cbd50b8-c4a3-4a78-a8b0-185b20e5c1db,0,0,73,
Senaryo daha iyi olabilirdi.,1,2022-07-11,1,2907842f-fe98-490b-a795-b79b3389f4a8,0,0,1,
Tekrar izlenebilecek bir yapım.,5,2023-03-29,1,5b38298f-6a39-4326-8464-1f855d70d6f7,0,0,84,
Beklentimin biraz altında kaldı.,4,2023-03-22,1,c13579dc-1718-4f0b-82f8-761172644bdf,1,0,73,
Bazı sahneler gereksiz uzatılmıştı.,3,2025-12-08,1,963df7ea-1f4b-4aeb-8596-b4ad5c3f52f9,1,0,90,
Oyunculuklar ve atmosfer çok iyiydi.,1,2025-04-15,1,91ccf092-b2bc-4a2c-92de-fb3fc020d46c,0,0,19,
Finali etkileyiciydi.,2,2023-11-05,1,3cbd50b8-c4a3-4a78-a8b0-185b20e5c1db,0,0,90,
Beklentimin biraz altında kaldı.,5,2023-02-09,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,0,0,36,
Tekrar izlenebilecek bir yapım.,5,2025-06-03,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,0,0,39,
Tekrar izlenebilecek bir yapım.,3,2024-01-01,1,d2244dd0-a9f9-400f-8f32-0a6572c01fa3,0,0,33,
Görsel olarak çok başarılıydı.,3,2025-12-26,1,5b38298f-6a39-4326-8464-1f855d70d6f7,0,0,15,
Hikâye güçlü ama tempo sorunluydu.,5,2022-07-04,1,03ccae2f-cf44-4450-86c0-476c41a7787a,0,0,65,
Görsel olarak çok başarılıydı.,3,2024-02-27,1,cbeca4ca-d496-41f3-9c25-17d882fa0952,0,0,11,
Senaryo daha iyi olabilirdi.,1,2025-06-23,1,0ec15511-aaba-45e4-a5bf-a2b5107ed792,0,0,31,
Müzikleri filme ayrı bir hava katmış.,1,2024-09-14,1,d2244dd0-a9f9-400f-8f32-0a6572c01fa3,0,0,77,
Oyunculuklar ve atmosfer çok iyiydi.,1,2023-06-21,1,9e0faad5-9e09-4bb4-a9a6-3964b85d8f19,0,0,48,
Görsel olarak çok başarılıydı.,5,2024-03-17,1,94b4eae5-1c9c-40af-9838-af795ab50c8a,1,0,68,
Bazı sahneler gereksiz uzatılmıştı.,2,2023-02-14,1,2836f9aa-ed96-43d5-8eb8-2cb4189bcd9e,0,0,45,
Müzikleri filme ayrı bir hava katmış.,3,2024-03-20,1,7e17a979-6c8e-4f65-90af-0d9f3cbe9b12,0,0,19,
Finali etkileyiciydi.,3,2023-01-13,1,01214202-a38b-4d17-b7cf-13ab7ebe9500,0,0,16,
Bazı sahneler gereksiz uzatılmıştı.,5,2025-01-04,1,d8b25938-ad5a-4adb-8047-4a988acac97e,1,0,55,
Finali etkileyiciydi.,2,2022-01-15,1,03ccae2f-cf44-4450-86c0-476c41a7787a,0,0,55,
Oyunculuklar ve atmosfer çok iyiydi.,4,2025-11-14,1,9c564df6-1ac5-4d11-bf20-2ecdbc4a7550,0,0,94,
Oyunculuklar ve atmosfer çok iyiydi.,2,2025-04-25,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,1,0,83,
Beklentimin biraz altında kaldı.,5,2024-12-11,1,7e17a979-6c8e-4f65-90af-0d9f3cbe9b12,0,0,95,
Tekrar izlenebilecek bir yapım.,1,2023-04-24,1,ed67bb21-2df5-4360-8399-28e257eae664,0,0,42,
Görsel olarak çok başarılıydı.,4,2022-12-07,1,67f60c3d-e565-4b08-8326-9c9f5a715c07,0,0,53,
Hikâye güçlü ama tempo sorunluydu.,4,2022-03-29,1,9c564df6-1ac5-4d11-bf20-2ecdbc4a7550,1,0,11,
Tekrar izlenebilecek bir yapım.,2,2023-09-11,1,8c7e05c2-ce8c-4295-9032-5e595d65e785,0,0,99,
Müzikleri filme ayrı bir hava katmış.,3,2025-02-13,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,0,0,18,
Bazı sahneler gereksiz uzatılmıştı.,1,2024-02-14,1,a52c0db8-7836-4b1f-a550-d32432150c94,0,0,22,
Bazı sahneler gereksiz uzatılmıştı.,1,2022-08-02,1,2907842f-fe98-490b-a795-b79b3389f4a8,0,0,17,
Bazı sahneler gereksiz uzatılmıştı.,3,2022-09-27,1,d8b25938-ad5a-4adb-8047-4a988acac97e,1,0,26,
Tekrar izlenebilecek bir yapım.,4,2022-09-13,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,25,
Beklentimin biraz altında kaldı.,1,2024-06-25,1,5b38298f-6a39-4326-8464-1f855d70d6f7,0,0,57,
Beklentimin biraz altında kaldı.,2,2025-02-23,1,6304650a-859b-4bd5-98bb-85af18662493,0,0,93,
Tekrar izlenebilecek bir yapım.,4,2023-05-07,1,3edb6aa3-5c30-4473-b862-b341265392ef,0,0,20,
Oyunculuklar ve atmosfer çok iyiydi.,3,2024-01-16,1,87ba1084-b0c0-4804-9ea8-acfdf36f348f,0,0,57,
Hikâye güçlü ama tempo sorunluydu.,1,2025-11-15,1,113f100c-7966-4457-8d9a-75fc4ba9d52d,1,0,90,
Bazı sahneler gereksiz uzatılmıştı.,5,2022-10-14,1,e3062dde-337e-4594-806a-887166545641,1,0,25,
Hikâye güçlü ama tempo sorunluydu.,2,2024-04-01,1,f7884020-21d0-4cd1-b2c9-9cf542d82201,0,0,67,
Oyunculuklar ve atmosfer çok iyiydi.,4,2023-01-02,1,6103c325-17e3-4ae5-b7c8-852e29831f66,0,0,61,
Görsel olarak çok başarılıydı.,4,2023-11-19,1,209635a5-98ef-45de-becf-d898db9fe4f8,0,0,48,
Beklentimin biraz altında kaldı.,2,2023-01-16,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,0,0,87,
Hikâye güçlü ama tempo sorunluydu.,2,2025-12-28,1,d99b45e0-52b4-4684-9d0f-a0ec863756b6,0,0,35,
Finali etkileyiciydi.,5,2023-01-19,1,4ff3fd2e-14f6-407b-95a0-426731fed076,0,0,77,
Hikâye güçlü ama tempo sorunluydu.,4,2025-02-27,1,8818ee82-8a70-48e1-9802-79330044cd03,0,0,82,
Müzikleri filme ayrı bir hava katmış.,3,2025-01-15,1,d2244dd0-a9f9-400f-8f32-0a6572c01fa3,0,0,63,
Beklentimin biraz altında kaldı.,3,2022-12-04,1,67f60c3d-e565-4b08-8326-9c9f5a715c07,0,0,37,
Senaryo daha iyi olabilirdi.,4,2025-11-19,1,64fd714b-58e2-4182-8a90-389b489bff33,1,0,96,
Film genel olarak başarılıydı.,3,2024-12-14,1,209635a5-98ef-45de-becf-d898db9fe4f8,1,0,74,
Senaryo daha iyi olabilirdi.,1,2022-01-08,1,c776bb05-f634-4f37-8eef-b5fa56e875db,0,0,26,
Beklentimin biraz altında kaldı.,1,2025-03-18,1,a216791d-4c7a-4162-bbc2-d9e40d353439,0,0,95,
Bazı sahneler gereksiz uzatılmıştı.,4,2025-03-24,1,91ccf092-b2bc-4a2c-92de-fb3fc020d46c,0,0,14,
Görsel olarak çok başarılıydı.,2,2022-03-29,1,29ef5462-52ed-45ad-af48-9292b19a1adc,0,0,72,
Beklentimin biraz altında kaldı.,2,2023-09-22,1,87ba1084-b0c0-4804-9ea8-acfdf36f348f,0,0,19,
Görsel olarak çok başarılıydı.,5,2022-02-13,1,7e17a979-6c8e-4f65-90af-0d9f3cbe9b12,0,0,49,
Görsel olarak çok başarılıydı.,4,2022-06-22,1,e1160d85-4f35-4d49-8404-5ced12eaa580,0,0,72,
Film genel olarak başarılıydı.,3,2025-02-23,1,29ef5462-52ed-45ad-af48-9292b19a1adc,0,0,52,
Tekrar izlenebilecek bir yapım.,2,2025-02-13,1,6304650a-859b-4bd5-98bb-85af18662493,0,0,34,
Film genel olarak başarılıydı.,4,2022-02-08,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,0,0,22,
Film genel olarak başarılıydı.,2,2023-03-14,1,11c9aa42-b714-4387-9450-8d08a2317abd,0,0,89,
Bazı sahneler gereksiz uzatılmıştı.,2,2024-08-26,1,f7884020-21d0-4cd1-b2c9-9cf542d82201,0,0,10,
Oyunculuklar ve atmosfer çok iyiydi.,3,2022-03-27,1,64fd714b-58e2-4182-8a90-389b489bff33,1,0,35,
Hikâye güçlü ama tempo sorunluydu.,2,2023-01-17,1,c776bb05-f634-4f37-8eef-b5fa56e875db,0,0,5,
Görsel olarak çok başarılıydı.,2,2025-05-23,1,f7884020-21d0-4cd1-b2c9-9cf542d82201,1,0,18,
Beklentimin biraz altında kaldı.,4,2022-04-17,1,53c154e6-cd94-4582-b133-11b82e45af18,0,0,6,
Film genel olarak başarılıydı.,3,2023-09-17,1,d99b45e0-52b4-4684-9d0f-a0ec863756b6,0,0,56,
Müzikleri filme ayrı bir hava katmış.,4,2023-01-08,1,53c154e6-cd94-4582-b133-11b82e45af18,0,0,71,
Finali etkileyiciydi.,1,2023-08-15,1,2d70339b-cbc3-4a8e-9f23-75e76e19dea3,1,0,20,
Senaryo daha iyi olabilirdi.,5,2025-04-07,1,a216791d-4c7a-4162-bbc2-d9e40d353439,0,0,18,
Müzikleri filme ayrı bir hava katmış.,5,2024-03-07,1,a52c0db8-7836-4b1f-a550-d32432150c94,1,0,24,
Finali etkileyiciydi.,5,2024-07-20,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,0,0,97,
Tekrar izlenebilecek bir yapım.,1,2022-07-25,1,7e17a979-6c8e-4f65-90af-0d9f3cbe9b12,0,0,76,
Finali etkileyiciydi.,5,2024-12-07,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,0,0,78,
Müzikleri filme ayrı bir hava katmış.,3,2025-11-01,1,7031a57f-88b0-4c75-a76b-bf7b9ff262f7,1,0,91,
Görsel olarak çok başarılıydı.,4,2025-08-03,1,4f4320cc-75f7-4204-9251-81cfc51d4cdd,0,0,29,
Hikâye güçlü ama tempo sorunluydu.,1,2022-07-19,1,cd53977d-e714-4f24-bf72-c010a6574641,1,0,92,
Film genel olarak başarılıydı.,4,2025-03-03,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,0,0,73,
Bazı sahneler gereksiz uzatılmıştı.,2,2023-08-22,1,d99b45e0-52b4-4684-9d0f-a0ec863756b6,0,0,8,
Müzikleri filme ayrı bir hava katmış.,1,2022-11-06,1,d2244dd0-a9f9-400f-8f32-0a6572c01fa3,0,0,11,
Senaryo daha iyi olabilirdi.,4,2022-04-29,1,a216791d-4c7a-4162-bbc2-d9e40d353439,0,0,37,
Finali etkileyiciydi.,4,2024-02-24,1,c776bb05-f634-4f37-8eef-b5fa56e875db,0,0,15,
Müzikleri filme ayrı bir hava katmış.,1,2022-04-15,1,03ccae2f-cf44-4450-86c0-476c41a7787a,0,0,24,
Senaryo daha iyi olabilirdi.,4,2025-12-05,1,c13579dc-1718-4f0b-82f8-761172644bdf,1,0,46,
Tekrar izlenebilecek bir yapım.,1,2022-02-02,1,87ba1084-b0c0-4804-9ea8-acfdf36f348f,0,0,64,
Hikâye güçlü ama tempo sorunluydu.,2,2024-02-19,1,9c564df6-1ac5-4d11-bf20-2ecdbc4a7550,1,0,73,
Senaryo daha iyi olabilirdi.,2,2025-05-06,1,6304650a-859b-4bd5-98bb-85af18662493,0,0,17,
Oyunculuklar ve atmosfer çok iyiydi.,3,2025-11-22,1,5231e3af-b058-4762-a50c-49ae4a9d746a,0,0,35,
Müzikleri filme ayrı bir hava katmış.,3,2022-12-19,1,6c2cc627-f718-4549-8667-295bf667bf1f,0,0,77,
Finali etkileyiciydi.,2,2023-03-28,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,1,0,75,
Tekrar izlenebilecek bir yapım.,4,2024-11-27,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,0,0,37,
Bazı sahneler gereksiz uzatılmıştı.,4,2025-03-03,1,b0527843-1fcf-44e8-821b-db95484e60dc,1,0,17,
Müzikleri filme ayrı bir hava katmış.,3,2024-02-09,1,cd53977d-e714-4f24-bf72-c010a6574641,1,0,2,
Senaryo daha iyi olabilirdi.,3,2024-12-04,1,7031a57f-88b0-4c75-a76b-bf7b9ff262f7,1,0,79,
Tekrar izlenebilecek bir yapım.,5,2023-03-19,1,7e17a979-6c8e-4f65-90af-0d9f3cbe9b12,0,0,74,
Görsel olarak çok başarılıydı.,3,2023-11-17,1,29ef5462-52ed-45ad-af48-9292b19a1adc,0,0,92,
Bazı sahneler gereksiz uzatılmıştı.,4,2024-04-28,1,53c154e6-cd94-4582-b133-11b82e45af18,0,0,77,
Film genel olarak başarılıydı.,1,2024-03-09,1,64fd714b-58e2-4182-8a90-389b489bff33,0,0,11,
Tekrar izlenebilecek bir yapım.,3,2023-07-27,1,53c154e6-cd94-4582-b133-11b82e45af18,0,0,4,
Bazı sahneler gereksiz uzatılmıştı.,1,2022-07-06,1,551afc42-02ff-4e48-b76f-468c3da232b4,1,0,18,
Beklentimin biraz altında kaldı.,5,2023-12-04,1,113f100c-7966-4457-8d9a-75fc4ba9d52d,0,0,77,
Bazı sahneler gereksiz uzatılmıştı.,1,2024-03-22,1,d8b25938-ad5a-4adb-8047-4a988acac97e,0,0,34,
Oyunculuklar ve atmosfer çok iyiydi.,5,2023-08-23,1,c776bb05-f634-4f37-8eef-b5fa56e875db,0,0,26,
Hikâye güçlü ama tempo sorunluydu.,5,2025-04-15,1,2836f9aa-ed96-43d5-8eb8-2cb4189bcd9e,1,0,67,
Müzikleri filme ayrı bir hava katmış.,4,2024-12-12,1,963df7ea-1f4b-4aeb-8596-b4ad5c3f52f9,0,0,65,
Müzikleri filme ayrı bir hava katmış.,1,2022-12-25,1,2907842f-fe98-490b-a795-b79b3389f4a8,0,0,27,
Bazı sahneler gereksiz uzatılmıştı.,2,2022-04-26,1,7e17a979-6c8e-4f65-90af-0d9f3cbe9b12,0,0,37,
Beklentimin biraz altında kaldı.,5,2024-03-14,1,8818ee82-8a70-48e1-9802-79330044cd03,0,0,33,
Hikâye güçlü ama tempo sorunluydu.,2,2025-01-30,1,2907842f-fe98-490b-a795-b79b3389f4a8,0,0,32,
Bazı sahneler gereksiz uzatılmıştı.,3,2024-06-20,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,1,0,66,
Hikâye güçlü ama tempo sorunluydu.,1,2024-10-13,1,87ba1084-b0c0-4804-9ea8-acfdf36f348f,1,0,75,
Oyunculuklar ve atmosfer çok iyiydi.,1,2022-01-30,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,0,0,29,
Bazı sahneler gereksiz uzatılmıştı.,4,2023-03-10,1,8cff07f3-b6ce-4c0d-8c9d-c33faa35f0f7,1,0,10,
Hikâye güçlü ama tempo sorunluydu.,3,2025-12-24,1,8818ee82-8a70-48e1-9802-79330044cd03,0,0,60,
Film genel olarak başarılıydı.,3,2023-06-23,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,9,
Hikâye güçlü ama tempo sorunluydu.,2,2023-07-23,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,0,0,49,
Hikâye güçlü ama tempo sorunluydu.,5,2025-05-26,1,2907842f-fe98-490b-a795-b79b3389f4a8,1,0,48,
Bazı sahneler gereksiz uzatılmıştı.,3,2022-12-02,1,808024ce-68dd-4b74-a050-db6e0165b86c,0,0,87,
Bazı sahneler gereksiz uzatılmıştı.,3,2022-03-05,1,deede98b-aad8-4fb2-8f54-6c1bca24f082,1,0,44,
Bazı sahneler gereksiz uzatılmıştı.,2,2022-11-18,1,609ec58e-f1bb-42f8-b2e8-1f25d14d5466,0,0,72,
Film genel olarak başarılıydı.,3,2023-03-14,1,deede98b-aad8-4fb2-8f54-6c1bca24f082,1,0,57,
Müzikleri filme ayrı bir hava katmış.,2,2025-04-17,1,7e17a979-6c8e-4f65-90af-0d9f3cbe9b12,0,0,27,
Müzikleri filme ayrı bir hava katmış.,3,2023-12-28,1,0ec15511-aaba-45e4-a5bf-a2b5107ed792,1,0,94,
Bazı sahneler gereksiz uzatılmıştı.,2,2025-07-12,1,25a7ad3e-118c-4fc4-91a1-1d8505ae8010,0,0,19,
Oyunculuklar ve atmosfer çok iyiydi.,1,2023-05-20,1,67f60c3d-e565-4b08-8326-9c9f5a715c07,0,0,64,
Bazı sahneler gereksiz uzatılmıştı.,4,2024-07-10,1,9e0faad5-9e09-4bb4-a9a6-3964b85d8f19,0,0,17,
Hikâye güçlü ama tempo sorunluydu.,2,2025-03-26,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,9,
Oyunculuklar ve atmosfer çok iyiydi.,5,2025-08-08,1,29ef5462-52ed-45ad-af48-9292b19a1adc,0,0,93,
Finali etkileyiciydi.,1,2022-01-14,1,6304650a-859b-4bd5-98bb-85af18662493,0,0,93,
Beklentimin biraz altında kaldı.,5,2025-10-12,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,0,0,26,
Bazı sahneler gereksiz uzatılmıştı.,4,2025-02-09,1,6304650a-859b-4bd5-98bb-85af18662493,0,0,84,
Tekrar izlenebilecek bir yapım.,1,2023-09-02,1,2907842f-fe98-490b-a795-b79b3389f4a8,0,0,68,
Hikâye güçlü ama tempo sorunluydu.,3,2024-11-29,1,4ff3fd2e-14f6-407b-95a0-426731fed076,1,0,2,
Finali etkileyiciydi.,2,2022-05-27,1,e773f0d7-8993-4d86-8ea7-bebae41fb02a,0,0,36,
Beklentimin biraz altında kaldı.,2,2025-09-05,1,b4d5eb82-7594-46b6-9ee8-b53134d21583,1,0,16,
Tekrar izlenebilecek bir yapım.,4,2023-12-11,1,8cff07f3-b6ce-4c0d-8c9d-c33faa35f0f7,0,0,85,
Finali etkileyiciydi.,4,2025-02-04,1,2836f9aa-ed96-43d5-8eb8-2cb4189bcd9e,0,0,82,
Bazı sahneler gereksiz uzatılmıştı.,1,2023-08-22,1,8818ee82-8a70-48e1-9802-79330044cd03,0,0,80,
Finali etkileyiciydi.,5,2022-03-16,1,d4b6df43-6e05-42e6-95d7-afea495d110b,0,0,43,
Oyunculuklar ve atmosfer çok iyiydi.,2,2024-12-08,1,03ccae2f-cf44-4450-86c0-476c41a7787a,0,0,57,
Beklentimin biraz altında kaldı.,2,2024-10-12,1,c776bb05-f634-4f37-8eef-b5fa56e875db,0,0,39,
Görsel olarak çok başarılıydı.,4,2023-03-01,1,963df7ea-1f4b-4aeb-8596-b4ad5c3f52f9,0,0,37,
Müzikleri filme ayrı bir hava katmış.,5,2025-06-20,1,64fd714b-58e2-4182-8a90-389b489bff33,1,0,27,
Müzikleri filme ayrı bir hava katmış.,3,2025-10-28,1,e773f0d7-8993-4d86-8ea7-bebae41fb02a,0,0,8,
Finali etkileyiciydi.,5,2023-06-09,1,29ef5462-52ed-45ad-af48-9292b19a1adc,0,0,95,
Oyunculuklar ve atmosfer çok iyiydi.,5,2025-03-14,1,ead240b3-a10f-4dcf-84ab-931ca8a2a8bb,0,0,62,
Bazı sahneler gereksiz uzatılmıştı.,1,2022-11-29,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,94,
Beklentimin biraz altında kaldı.,3,2022-09-15,1,9e0faad5-9e09-4bb4-a9a6-3964b85d8f19,1,0,40,
Bazı sahneler gereksiz uzatılmıştı.,5,2022-08-08,1,25a7ad3e-118c-4fc4-91a1-1d8505ae8010,1,0,44,
Görsel olarak çok başarılıydı.,5,2025-04-23,1,d4b6df43-6e05-42e6-95d7-afea495d110b,0,0,2,
Bazı sahneler gereksiz uzatılmıştı.,5,2024-12-22,1,64fd714b-58e2-4182-8a90-389b489bff33,0,0,25,
Görsel olarak çok başarılıydı.,3,2025-01-31,1,aa25819e-4451-4e02-8a60-7acf267c7522,0,0,65,
Film genel olarak başarılıydı.,1,2024-06-27,1,ead240b3-a10f-4dcf-84ab-931ca8a2a8bb,1,0,59,
Beklentimin biraz altında kaldı.,2,2025-11-06,1,4904099d-15f4-45ab-a94b-7ddaac3d0ba6,0,0,15,
Tekrar izlenebilecek bir yapım.,1,2022-03-03,1,e773f0d7-8993-4d86-8ea7-bebae41fb02a,0,0,3,
Müzikleri filme ayrı bir hava katmış.,2,2024-10-01,1,808024ce-68dd-4b74-a050-db6e0165b86c,0,0,78,
Görsel olarak çok başarılıydı.,1,2025-06-11,1,2836f9aa-ed96-43d5-8eb8-2cb4189bcd9e,0,0,66,
Oyunculuklar ve atmosfer çok iyiydi.,5,2025-11-20,1,ead240b3-a10f-4dcf-84ab-931ca8a2a8bb,0,0,28,
Bazı sahneler gereksiz uzatılmıştı.,4,2023-07-28,1,4ff3fd2e-14f6-407b-95a0-426731fed076,0,0,44,
Hikâye güçlü ama tempo sorunluydu.,3,2024-04-12,1,113f100c-7966-4457-8d9a-75fc4ba9d52d,1,0,88,
Beklentimin biraz altında kaldı.,1,2025-05-27,1,fb5a4b1a-b7f1-4cbd-89c5-9f4e7b63f3be,0,0,7,
Film genel olarak başarılıydı.,4,2022-11-18,1,2907842f-fe98-490b-a795-b79b3389f4a8,1,0,39,
Film genel olarak başarılıydı.,2,2023-10-02,1,9fe4fe14-b6c5-46ef-8c6d-0c068d6c8468,1,0,76,
Hikâye güçlü ama tempo sorunluydu.,4,2022-02-13,1,d99b45e0-52b4-4684-9d0f-a0ec863756b6,0,0,59,
Tekrar izlenebilecek bir yapım.,5,2022-02-24,1,e3062dde-337e-4594-806a-887166545641,0,0,8,
Müzikleri filme ayrı bir hava katmış.,2,2024-08-27,1,ead240b3-a10f-4dcf-84ab-931ca8a2a8bb,0,0,76,
Film genel olarak başarılıydı.,2,2022-06-01,1,808024ce-68dd-4b74-a050-db6e0165b86c,0,0,60,
Finali etkileyiciydi.,4,2022-10-31,1,d4b6df43-6e05-42e6-95d7-afea495d110b,0,0,30,
Film genel olarak başarılıydı.,5,2022-10-23,1,8818ee82-8a70-48e1-9802-79330044cd03,0,0,79,
Film genel olarak başarılıydı.,4,2025-01-11,1,7e17a979-6c8e-4f65-90af-0d9f3cbe9b12,0,0,52,
Oyunculuklar ve atmosfer çok iyiydi.,2,2025-04-27,1,551afc42-02ff-4e48-b76f-468c3da232b4,1,0,25,
Film genel olarak başarılıydı.,1,2022-10-04,1,67f60c3d-e565-4b08-8326-9c9f5a715c07,0,0,47,
Hikâye güçlü ama tempo sorunluydu.,2,2024-01-20,1,11c9aa42-b714-4387-9450-8d08a2317abd,0,0,76,
Bazı sahneler gereksiz uzatılmıştı.,4,2025-08-22,1,01214202-a38b-4d17-b7cf-13ab7ebe9500,1,0,97,
Beklentimin biraz altında kaldı.,3,2022-12-16,1,5b38298f-6a39-4326-8464-1f855d70d6f7,0,0,40,
Oyunculuklar ve atmosfer çok iyiydi.,5,2022-06-11,1,4f4320cc-75f7-4204-9251-81cfc51d4cdd,0,0,59,
Bazı sahneler gereksiz uzatılmıştı.,3,2024-05-17,1,8c7e05c2-ce8c-4295-9032-5e595d65e785,0,0,7,
Oyunculuklar ve atmosfer çok iyiydi.,1,2023-12-30,1,5b38298f-6a39-4326-8464-1f855d70d6f7,0,0,96,
Film genel olarak başarılıydı.,3,2025-04-29,1,113f100c-7966-4457-8d9a-75fc4ba9d52d,0,0,1,
Görsel olarak çok başarılıydı.,5,2023-03-20,1,2907842f-fe98-490b-a795-b79b3389f4a8,0,0,53,
